Sample.ID,Family.Unique,Block.ID,HabitatType,Region,Population,Dist.from.cg.km,Germination.Y.N,Survival.Y.N,Survival.Y.N.2017,Flower.Y.N.2016,Flower.Y.N.2017,No.Flowers.2016,Total.Flowers.2017,Fruit.Y.N.2016,Fruit.Y.N.2017,No.Fruit.2016,No.Fruit.2017,sm,sm.2,Flowering.Y.N.2018,Total.Flowers.2018,Fruit.Y.N.2018,No.Fruit.2018,seedmass.2018.g.,Surv2017,Surv2018,sm.3,sm2017,sm2018,Germ.to.TrueLeaf,No.Days.to.Germ,No.Days.to.TrueLeaf,No.Days.Germ.to.Flr,no.Planting.to.DTFF,Planting.to.DTFF.2017,Germ.to.DTFF.2017,Planting.to.DTB.2017,Germ.to.DTB.2017,Planting.to.DatetoFrt.2017,Germ.to.DatetoFrt.2017,Planting.to.DTFF.2018,Germ.to.DTFF.2018,Planting.to.DTB.2018,Germ.to.DTB.2018,Planting.to.DatetoFrt.2018,Germ.to.Date.to.Frt.2018
MI-DRI.2.3,MI-DRI.2,3,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,16,13,1,1,3,10,192,1347,1,11,1,3,0.2073,1,1,207,1539,1746,8,10,18,217,227,515,505,543,533,567,557,891,881,908,898,929,919
MI-DRI.2.4,MI-DRI.2,4,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,5,9,0,1,0,5,0,1435,1,2,1,1,0.0537,1,1,54,1435,1489,7,12,19,229,241,512,500,526,514,560,548,891,879,919,907,927,915
MI-DRI.2.5,MI-DRI.2,5,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.2.6,MI-DRI.2,6,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,18,0,1,0,16,0,3106,0,0,0,0,0,1,0,0,3106,3106,8,9,17,NA,NA,512,503,543,534,558,549,NA,NA,NA,NA,NA,NA
MI-DRI.2.7,MI-DRI.2,7,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,7,0,1,0,5,0,548,1,3,1,3,0.2853,1,1,285,548,833,11,13,24,NA,NA,512,499,550,537,565,552,908,895,915,902,925,912
MI-DRI.2.8,MI-DRI.2,8,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.2.9,MI-DRI.2,9,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,11,0,1,0,10,0,1389,1,1,0,0,0,1,1,0,1389,1389,5,17,22,NA,NA,512,495,533,516,561,544,905,888,926,909,NA,NA
MI-DRI.24.1,MI-DRI.24,1,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.24.10,MI-DRI.24,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,38,29,1,1,3,23,0,3504,1,5,1,5,0.9497,1,1,950,3504,4454,9,8,17,220,228,512,504,522,514,555,547,891,883,915,907,923,915
MI-DRI.24.11,MI-DRI.24,11,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,13,29,0,1,0,25,0,4189,1,9,1,6,0.4119,1,1,412,4189,4601,8,10,18,239,249,512,502,522,512,555,545,891,881,905,895,925,915
MI-DRI.24.12,MI-DRI.24,12,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,15,20,0,1,0,15,0,1638,1,8,1,3,0.2111,1,1,211,1638,1849,8,11,19,232,243,515,504,540,529,572,561,894,883,919,908,930,919
MI-DRI.24.2,MI-DRI.24,2,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,4,0,1,0,4,0,541,1,2,1,1,0.0916,1,1,92,541,633,8,8,16,NA,NA,512,504,529,521,561,553,898,890,912,904,924,916
MI-DRI.24.3,MI-DRI.24,3,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,5,19,0,1,0,17,0,3114,1,4,1,2,0.1928,1,1,193,3114,3307,10,9,19,228,237,512,503,526,517,557,548,894,885,919,910,926,917
MI-DRI.24.4,MI-DRI.24,4,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,24,16,0,1,0,13,0,1817,1,8,1,4,0.7141,1,1,714,1817,2531,10,9,19,240,249,512,503,526,517,560,551,887,878,912,903,923,914
MI-DRI.24.5,MI-DRI.24,5,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,1,22,0,1,0,20,0,3634,1,4,1,3,0.6364,1,1,636,3634,4270,9,10,19,282,292,526,516,540,530,NA,NA,901,891,919,909,924,914
MI-DRI.24.6,MI-DRI.24,6,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,7,0,1,0,5,0,474,1,1,0,0,0,1,1,0,474,474,10,11,21,NA,NA,512,501,529,518,563,552,901,890,912,901,NA,NA
MI-DRI.24.7,MI-DRI.24,7,Alvar,GL_alvar,MI-DRI,979.8749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.24.8,MI-DRI.24,8,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,14,22,0,1,0,16,0,2765,1,1,0,0,0,1,1,0,2765,2765,11,10,21,263,273,512,502,526,516,559,549,908,898,NA,NA,NA,NA
MI-DRI.24.9,MI-DRI.24,9,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,2,0,1,0,1,0,69,1,1,0,0,0,1,1,0,69,69,9,12,21,NA,NA,512,500,555,543,575,563,908,896,922,910,NA,NA
MI-DRI.25.1,MI-DRI.25,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,14,27,0,1,0,24,0,3080,1,1,0,0,0,1,1,0,3080,3080,8,10,18,225,235,512,502,526,516,555,545,891,881,922,912,NA,NA
MI-DRI.25.10,MI-DRI.25,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,13,13,0,1,0,13,0,1682,1,5,1,5,0.6118,1,1,612,1682,2294,10,13,23,252,265,512,499,526,513,557,544,891,878,912,899,923,910
MI-DRI.25.11,MI-DRI.25,11,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,8,1,0,0,0,0,0,0,1,2,1,1,0.1662,1,1,166,0,166,10,13,23,265,278,512,499,NA,NA,NA,NA,891,878,915,902,924,911
MI-DRI.25.12,MI-DRI.25,12,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,16,21,1,1,4,13,89,2027,1,3,1,2,0.1371,1,1,137,2116,2253,9,14,23,200,214,512,498,NA,NA,569,555,898,884,919,905,929,915
MI-DRI.25.2,MI-DRI.25,2,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,10,24,1,1,1,22,34,2840,1,14,1,13,1.6268,1,1,1627,2874,4501,8,11,19,245,256,512,501,522,511,559,548,887,876,915,904,924,913
MI-DRI.25.3,MI-DRI.25,3,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,8,18,0,1,0,14,0,2915,1,6,1,5,0.6279,1,1,628,2915,3543,7,9,16,228,237,512,503,526,517,557,548,898,889,915,906,923,914
MI-DRI.25.4,MI-DRI.25,4,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.25.5,MI-DRI.25,5,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,11,8,0,0,0,0,0,0,1,6,0,0,0,1,1,0,0,0,7,12,19,275,287,512,500,543,531,NA,NA,887,875,915,903,NA,NA
MI-DRI.25.6,MI-DRI.25,6,Alvar,GL_alvar,MI-DRI,979.8749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.25.7,MI-DRI.25,7,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,1,4,0,1,0,4,0,223,1,3,1,3,0.2749,1,1,275,223,498,8,11,19,191,202,512,501,526,515,568,557,891,880,915,904,924,913
MI-DRI.25.8,MI-DRI.25,8,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,7,0,1,0,5,0,1161,0,0,0,0,0,1,0,0,1161,1161,9,15,24,NA,NA,512,497,543,528,564,549,NA,NA,NA,NA,NA,NA
MI-DRI.25.9,MI-DRI.25,9,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,2,7,0,1,0,6,0,605,1,1,1,1,0.1168,1,1,117,605,722,9,11,20,276,287,512,501,550,539,570,559,891,880,919,908,929,918
MI-DRI.28.1,MI-DRI.28,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,2,4,0,1,0,4,0,731,1,1,0,0,0,1,1,0,731,731,12,9,21,255,264,515,506,533,524,NA,NA,901,892,NA,NA,NA,NA
MI-DRI.28.10,MI-DRI.28,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,1,10,0,1,0,9,0,1325,1,3,1,2,0.1448,1,1,145,1325,1470,9,9,18,262,271,512,503,529,520,558,549,905,896,915,906,929,920
MI-DRI.28.11,MI-DRI.28,11,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.28.12,MI-DRI.28,12,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,5,0,1,0,5,0,644,1,4,1,3,0.3911,1,1,391,644,1035,7,12,19,NA,NA,512,500,547,535,572,560,887,875,905,893,926,914
MI-DRI.28.2,MI-DRI.28,2,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,18,0,1,0,18,0,2706,1,11,1,9,1.2085,1,1,1208,2706,3914,8,12,20,NA,NA,512,500,529,517,556,544,887,875,919,907,926,914
MI-DRI.28.3,MI-DRI.28,3,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.28.4,MI-DRI.28,4,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.28.5,MI-DRI.28,5,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,9,16,25,NA,NA,540,524,569,553,NA,NA,901,885,NA,NA,NA,NA
MI-DRI.28.6,MI-DRI.28,6,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,18,0,1,0,13,0,1461,1,6,1,4,0.4769,1,1,477,1461,1938,8,9,17,NA,NA,512,503,533,524,563,554,891,882,919,910,927,918
MI-DRI.28.7,MI-DRI.28,7,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,19,0,1,0,16,0,3582,1,3,1,3,0.714,1,1,714,3582,4296,9,10,19,NA,NA,512,502,540,530,NA,NA,894,884,915,905,NA,NA
MI-DRI.28.8,MI-DRI.28,8,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.28.9,MI-DRI.28,9,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.37.1,MI-DRI.37,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,11,0,1,0,11,0,2107,1,2,0,0,0,1,1,0,2107,2107,9,10,19,NA,NA,512,502,547,537,560,550,905,895,912,902,NA,NA
MI-DRI.37.10,MI-DRI.37,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,4,5,0,1,0,3,0,310,1,1,1,1,0.022,1,1,22,310,332,9,10,19,267,277,512,502,533,523,572,562,891,881,919,909,931,921
MI-DRI.37.11,MI-DRI.37,11,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,28,19,0,1,0,16,0,2476,1,2,1,1,0.0471,1,1,47,2476,2523,9,13,22,330,343,512,499,533,520,NA,NA,891,878,919,906,928,915
MI-DRI.37.12,MI-DRI.37,12,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,9,17,0,1,0,15,0,3175,1,4,1,2,0.4517,1,1,452,3175,3627,9,13,22,282,295,512,499,543,530,567,554,894,881,919,906,927,914
MI-DRI.37.2,MI-DRI.37,2,Alvar,GL_alvar,MI-DRI,979.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.37.3,MI-DRI.37,3,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,13,22,1,1,1,20,31,2666,1,1,0,0,0,1,1,0,2697,2697,8,11,19,260,271,512,501,543,532,567,556,898,887,901,890,NA,NA
MI-DRI.37.4,MI-DRI.37,4,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,8,10,0,1,0,10,0,958,1,1,0,0,0,1,1,0,958,958,8,11,19,348,359,515,504,526,515,561,550,908,897,NA,NA,NA,NA
MI-DRI.37.5,MI-DRI.37,5,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,12,10,1,1,12,7,228,781,1,3,1,3,0.4145,1,1,414,1009,1423,9,13,22,323,336,512,499,526,513,555,542,891,878,919,906,923,910
MI-DRI.37.6,MI-DRI.37,6,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,24,1,1,0,8,0,46,0,0,0,0,0,0,1,0,0,46,46,8,10,18,192,202,512,502,526,516,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.37.7,MI-DRI.37,7,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,13,17,1,1,2,15,0,1969,1,7,1,5,0.8422,1,1,842,1969,2811,9,10,19,282,292,512,502,533,523,559,549,891,881,919,909,924,914
MI-DRI.37.8,MI-DRI.37,8,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,29,1,1,1,1,0,0,0,1,8,1,4,0.4348,1,1,435,0,435,6,19,25,252,271,512,493,543,524,566,547,894,875,915,896,926,907
MI-DRI.37.9,MI-DRI.37,9,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,14,2,1,1,4,0,133,0,1,10,1,5,0.9215,1,1,922,133,1055,10,13,23,223,236,512,499,519,506,563,550,891,878,912,899,923,910
MI-DRI.39.1,MI-DRI.39,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,2,14,0,1,0,10,0,887,1,3,1,2,0.0505,1,1,50,887,937,9,10,19,238,248,519,509,533,523,560,550,887,877,919,909,930,920
MI-DRI.39.10,MI-DRI.39,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,6,0,1,0,4,0,549,1,1,0,0,0,1,1,0,549,549,8,11,19,NA,NA,512,501,547,536,561,550,901,890,NA,NA,NA,NA
MI-DRI.39.11,MI-DRI.39,11,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,3,9,0,1,0,7,0,923,1,1,1,1,0.0131,1,1,13,923,936,10,12,22,254,266,512,500,550,538,567,555,901,889,912,900,932,920
MI-DRI.39.12,MI-DRI.39,12,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,11,19,268,279,512,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MI-DRI.39.2,MI-DRI.39,2,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,5,0,1,0,4,0,390,1,2,0,0,0,1,1,0,390,390,5,11,16,NA,NA,512,501,533,522,558,547,905,894,919,908,NA,NA
MI-DRI.39.3,MI-DRI.39,3,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,1,24,0,1,0,19,0,2443,1,3,1,2,0.3037,1,1,304,2443,2747,8,14,22,271,285,512,498,533,519,555,541,891,877,922,908,933,919
MI-DRI.39.4,MI-DRI.39,4,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,24,0,1,0,19,0,2202,1,5,1,4,0.7057,1,1,706,2202,2908,9,13,22,NA,NA,512,499,533,520,568,555,894,881,922,909,928,915
MI-DRI.39.5,MI-DRI.39,5,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,9,0,1,0,4,0,369,1,1,0,0,0,1,1,0,369,369,7,12,19,NA,NA,512,500,540,528,569,557,891,879,NA,NA,NA,NA
MI-DRI.39.6,MI-DRI.39,6,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,8,0,1,0,6,0,903,0,0,0,0,0,1,0,0,903,903,9,10,19,NA,NA,512,502,543,533,568,558,NA,NA,NA,NA,NA,NA
MI-DRI.39.7,MI-DRI.39,7,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,5,0,1,0,3,0,390,1,3,1,2,0.3704,1,1,370,390,760,9,14,23,NA,NA,512,498,533,519,574,560,898,884,919,905,928,914
MI-DRI.39.8,MI-DRI.39,8,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,9,0,1,0,8,0,1034,1,4,1,3,0.314,1,1,314,1034,1348,9,16,25,NA,NA,512,496,533,517,566,550,898,882,919,903,930,914
MI-DRI.39.9,MI-DRI.39,9,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,3,0,1,0,1,0,2,1,1,1,1,0.0367,1,1,37,2,39,9,9,18,NA,NA,512,503,540,531,567,558,901,892,NA,NA,939,930
MI-DRI.5.1,MI-DRI.5,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,10,0,1,0,7,0,589,1,2,0,0,0,1,1,0,589,589,9,15,24,NA,NA,522,507,533,518,557,542,894,879,919,904,NA,NA
MI-DRI.5.10,MI-DRI.5,1,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,20,26,0,1,0,23,0,3719,1,11,1,8,1.989,1,1,1989,3719,5708,8,9,17,270,279,512,503,543,534,564,555,898,889,905,896,927,918
MI-DRI.5.11,MI-DRI.5,11,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,16,14,0,1,0,12,0,1298,1,2,1,1,0.2055,1,1,206,1298,1504,8,9,17,357,366,512,503,529,520,555,546,891,882,905,896,925,916
MI-DRI.5.12,MI-DRI.5,12,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,6,0,1,0,4,0,346,1,1,0,0,0,1,1,0,346,346,10,9,19,NA,NA,512,503,543,534,573,564,891,882,NA,NA,NA,NA
MI-DRI.5.2,MI-DRI.5,2,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,8,37,0,1,0,30,0,3928,1,15,1,7,0.9443,1,1,944,3928,4872,8,11,19,255,266,512,501,529,518,555,544,891,880,915,904,923,912
MI-DRI.5.3,MI-DRI.5,3,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,10,0,1,0,6,0,676,1,6,1,4,0.4804,1,1,480,676,1156,8,11,19,NA,NA,512,501,533,522,573,562,891,880,915,904,928,917
MI-DRI.5.4,MI-DRI.5,4,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,19,0,1,0,14,0,1299,1,5,1,4,0.5736,1,1,574,1299,1873,7,10,17,NA,NA,512,502,526,516,569,559,891,881,919,909,925,915
MI-DRI.5.5,MI-DRI.5,5,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,10,23,0,1,0,23,0,2645,1,5,1,4,0.7158,1,1,716,2645,3361,9,9,18,261,270,512,503,533,524,557,548,891,882,912,903,922,913
MI-DRI.5.6,MI-DRI.5,6,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,12,20,0,1,0,18,0,2738,1,9,1,7,1.0384,1,1,1038,2738,3776,9,10,19,271,281,512,502,526,516,566,556,891,881,919,909,929,919
MI-DRI.5.7,MI-DRI.5,7,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,20,0,1,0,12,0,1271,1,3,1,2,0.2425,1,1,242,1271,1513,9,8,17,NA,NA,512,504,543,535,565,557,891,883,912,904,924,916
MI-DRI.5.8,MI-DRI.5,8,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,0,1,0,13,0,1,0,7,0,1370,1,9,1,4,0.7469,1,1,747,1370,2117,8,9,17,NA,NA,519,510,547,538,568,559,901,892,919,910,923,914
MI-DRI.5.9,MI-DRI.5,9,Alvar,GL_alvar,MI-DRI,979.8749,1,1,1,1,1,2,18,0,1,0,10,0,1318,1,7,1,2,0.1037,1,1,104,1318,1422,9,8,17,269,277,512,504,522,514,NA,NA,901,893,915,907,926,918
MN-PMG.NA.1,MN-PMG.NA,1,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.1,MN-PMG.NA,1,Prairie,Prairie,MN-PMG,101.3225,1,1,1,1,1,5,3,1,1,2,0,28,0,1,3,1,3,0.2592,1,1,259,28,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.10,MN-PMG.NA,1,Prairie,Prairie,MN-PMG,101.3225,1,1,1,0,1,0,8,0,1,0,4,0,475,1,1,0,0,0,1,1,0,475,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.10,MN-PMG.NA,1,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.11,MN-PMG.NA,11,Prairie,Prairie,MN-PMG,101.3225,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.11,MN-PMG.NA,11,Prairie,Prairie,MN-PMG,101.3225,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.12,MN-PMG.NA,12,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.12,MN-PMG.NA,12,Prairie,Prairie,MN-PMG,101.3225,1,1,1,0,1,0,4,0,1,0,2,0,191,1,2,1,1,0.0989,1,1,99,191,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.2,MN-PMG.NA,2,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.2,MN-PMG.NA,2,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.3,MN-PMG.NA,3,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.3,MN-PMG.NA,3,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.4,MN-PMG.NA,4,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.4,MN-PMG.NA,4,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.5,MN-PMG.NA,5,Prairie,Prairie,MN-PMG,101.3225,1,1,1,0,1,0,13,0,1,0,12,0,554,1,1,0,0,0,1,1,0,554,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.5,MN-PMG.NA,5,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.6,MN-PMG.NA,6,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.6,MN-PMG.NA,6,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.7,MN-PMG.NA,7,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN-PMG.NA.7,MN-PMG.NA,7,Prairie,Prairie,MN-PMG,101.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
