Population,Family.Unique,Block.ID,HabitatType,Region,No.Days.to.Germ,Dist.from.cg.km,Germination.Y.N,Survival.Y.N,Survival.Y.N.2017,Flower.Y.N.2016,Flower.Y.N.2017,No.Flowers.2016,Total.Flowers.2017,Fruit.Y.N.2016,Fruit.Y.N.2017,No.Fruit.2016,No.Fruit.2017,sm,sm.2,Surv2017,sm2017,PC1,PC2,flw.no2017
SD-MUD,SD-MUD_18,9,Prairie,Prairie,17,234.4168,1,1,1,0,1,0,4,0,1,0,3,0,333,1,333,1.408114991,-2.040395091,4
SD-MUD,SD-MUD_19,1,Prairie,Prairie,14,234.4168,1,1,1,0,1,0,9,0,1,0,1,0,91,1,91,1.408114991,-2.040395091,9
SD-MUD,SD-MUD_19,10,Prairie,Prairie,20,234.4168,1,1,1,0,1,0,3,0,1,0,1,0,33,1,33,1.408114991,-2.040395091,3
SD-MUD,SD-MUD_19,11,Prairie,Prairie,21,234.4168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408114991,-2.040395091,0
SD-MUD,SD-MUD_19,12,Prairie,Prairie,34,234.4168,1,1,1,0,1,0,5,0,1,0,4,0,125,1,125,1.408114991,-2.040395091,5
SD-MUD,SD-MUD_19,2,Prairie,Prairie,17,234.4168,1,1,1,0,1,0,9,0,1,0,6,0,215,1,215,1.408114991,-2.040395091,9
SD-MUD,SD-MUD_19,3,Prairie,Prairie,18,234.4168,1,1,1,0,1,0,7,0,1,0,1,0,79,1,79,1.408114991,-2.040395091,7
SD-MUD,SD-MUD_19,4,Prairie,Prairie,14,234.4168,1,1,1,0,1,0,11,0,1,0,6,0,227,1,227,1.408114991,-2.040395091,11
SD-MUD,SD-MUD_19,5,Prairie,Prairie,17,234.4168,1,1,1,0,1,0,6,0,1,0,4,0,169,1,169,1.408114991,-2.040395091,6
SD-MUD,SD-MUD_19,7,Prairie,Prairie,14,234.4168,1,1,1,0,1,0,11,0,1,0,6,0,523,1,523,1.408114991,-2.040395091,11
SD-MUD,SD-MUD_19,8,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_19,9,Prairie,Prairie,21,234.4168,1,1,1,0,1,0,5,0,1,0,4,0,133,1,133,1.408114991,-2.040395091,5
SD-MUD,SD-MUD_23,1,Prairie,Prairie,21,234.4168,1,1,1,0,1,0,5,0,1,0,5,0,485,1,485,1.408114991,-2.040395091,5
SD-MUD,SD-MUD_23,10,Prairie,Prairie,16,234.4168,1,1,1,0,1,0,3,0,1,0,1,0,30,1,30,1.408114991,-2.040395091,3
SD-MUD,SD-MUD_23,11,Prairie,Prairie,14,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_23,12,Prairie,Prairie,11,234.4168,1,1,0,1,0,9,0,0,0,0,0,0,0,0,0,1.408114991,-2.040395091,0
SD-MUD,SD-MUD_23,2,Prairie,Prairie,15,234.4168,1,1,1,0,1,0,10,0,1,0,7,0,316,1,316,1.408114991,-2.040395091,10
SD-MUD,SD-MUD_23,3,Prairie,Prairie,12,234.4168,1,1,1,1,1,3,11,0,1,0,4,0,140,1,140,1.408114991,-2.040395091,11
SD-MUD,SD-MUD_23,4,Prairie,Prairie,15,234.4168,1,1,1,0,1,0,8,0,1,0,5,0,294,1,294,1.408114991,-2.040395091,8
SD-MUD,SD-MUD_23,5,Prairie,Prairie,18,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_23,6,Prairie,Prairie,16,234.4168,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,2
SD-MUD,SD-MUD_23,7,Prairie,Prairie,18,234.4168,1,1,1,1,1,1,17,0,1,0,4,0,299,1,299,1.408114991,-2.040395091,17
SD-MUD,SD-MUD_23,8,Prairie,Prairie,13,234.4168,1,1,1,0,1,0,14,0,1,0,5,0,321,1,321,1.408114991,-2.040395091,14
SD-MUD,SD-MUD_23,9,Prairie,Prairie,16,234.4168,1,1,1,0,1,0,8,0,1,0,5,0,721,1,721,1.408114991,-2.040395091,8
SD-MUD,SD-MUD_24,1,Prairie,Prairie,11,234.4168,1,1,1,1,1,5,19,0,1,0,14,0,1627,1,1627,1.408114991,-2.040395091,19
SD-MUD,SD-MUD_24,10,Prairie,Prairie,19,234.4168,1,1,1,1,1,8,11,0,1,0,5,0,503,1,503,1.408114991,-2.040395091,11
SD-MUD,SD-MUD_24,11,Prairie,Prairie,10,234.4168,1,1,1,0,1,0,8,0,1,0,3,0,122,1,122,1.408114991,-2.040395091,8
SD-MUD,SD-MUD_24,12,Prairie,Prairie,14,234.4168,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_24,2,Prairie,Prairie,18,234.4168,1,1,1,1,1,4,12,0,1,0,9,0,534,1,534,1.408114991,-2.040395091,12
SD-MUD,SD-MUD_24,3,Prairie,Prairie,11,234.4168,1,1,1,1,1,7,26,0,1,0,9,0,664,1,664,1.408114991,-2.040395091,26
SD-MUD,SD-MUD_24,4,Prairie,Prairie,15,234.4168,1,1,1,1,1,7,10,0,1,0,7,0,517,1,517,1.408114991,-2.040395091,10
SD-MUD,SD-MUD_24,6,Prairie,Prairie,10,234.4168,1,1,1,0,1,0,7,0,1,0,5,0,440,1,440,1.408114991,-2.040395091,7
SD-MUD,SD-MUD_24,8,Prairie,Prairie,11,234.4168,1,1,1,1,1,4,10,1,1,1,5,4,577,1,581,1.408114991,-2.040395091,10
SD-MUD,SD-MUD_24,9,Prairie,Prairie,20,234.4168,1,1,1,0,1,0,3,0,1,0,1,0,87,1,87,1.408114991,-2.040395091,3
SD-MUD,SD-MUD_31,1,Prairie,Prairie,32,234.4168,1,1,1,0,1,0,10,0,1,0,10,0,787,1,787,1.408114991,-2.040395091,10
SD-MUD,SD-MUD_31,12,Prairie,Prairie,15,234.4168,1,1,1,0,1,0,3,0,1,0,2,0,53,1,53,1.408114991,-2.040395091,3
SD-MUD,SD-MUD_31,2,Prairie,Prairie,35,234.4168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408114991,-2.040395091,0
SD-MUD,SD-MUD_31,4,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,2,0,1,0,1,0,31,1,31,1.408114991,-2.040395091,2
SD-MUD,SD-MUD_31,5,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,5,0,1,0,2,0,294,1,294,1.408114991,-2.040395091,5
SD-MUD,SD-MUD_31,6,Prairie,Prairie,9,234.4168,1,1,1,0,1,0,16,0,1,0,10,0,594,1,594,1.408114991,-2.040395091,16
SD-MUD,SD-MUD_31,7,Prairie,Prairie,34,234.4168,1,1,1,0,1,0,8,0,1,0,6,0,258,1,258,1.408114991,-2.040395091,8
SD-MUD,SD-MUD_31,8,Prairie,Prairie,20,234.4168,1,1,1,0,1,0,20,0,1,0,12,0,518,1,518,1.408114991,-2.040395091,20
SD-MUD,SD-MUD_31,9,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,4,0,1,0,3,0,157,1,157,1.408114991,-2.040395091,4
SD-MUD,SD-MUD_32,1,Prairie,Prairie,19,234.4168,1,1,1,0,1,0,4,0,1,0,3,0,307,1,307,1.408114991,-2.040395091,4
SD-MUD,SD-MUD_32,2,Prairie,Prairie,13,234.4168,1,1,1,0,1,0,4,0,1,0,2,0,48,1,48,1.408114991,-2.040395091,4
SD-MUD,SD-MUD_32,3,Prairie,Prairie,13,234.4168,1,1,1,0,1,0,4,0,1,0,1,0,112,1,112,1.408114991,-2.040395091,4
SD-MUD,SD-MUD_32,4,Prairie,Prairie,12,234.4168,1,1,1,1,1,1,6,0,1,0,3,0,189,1,189,1.408114991,-2.040395091,6
SD-MUD,SD-MUD_32,7,Prairie,Prairie,12,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_32,8,Prairie,Prairie,19,234.4168,1,1,1,0,1,0,1,0,1,0,1,0,232,1,232,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_32,9,Prairie,Prairie,10,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_6,1,Prairie,Prairie,14,234.4168,1,1,1,0,1,0,6,0,1,0,3,0,264,1,264,1.408114991,-2.040395091,6
SD-MUD,SD-MUD_6,10,Prairie,Prairie,14,234.4168,1,1,1,1,1,1,8,0,1,0,2,0,102,1,102,1.408114991,-2.040395091,8
SD-MUD,SD-MUD_6,11,Prairie,Prairie,19,234.4168,1,1,1,1,1,1,5,0,1,0,3,0,201,1,201,1.408114991,-2.040395091,5
SD-MUD,SD-MUD_6,12,Prairie,Prairie,25,234.4168,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.408114991,-2.040395091,1
SD-MUD,SD-MUD_6,2,Prairie,Prairie,14,234.4168,1,1,1,1,1,2,2,0,1,0,1,0,91,1,91,1.408114991,-2.040395091,2
SD-MUD,SD-MUD_6,3,Prairie,Prairie,17,234.4168,1,1,1,0,1,0,7,0,1,0,1,0,632,1,632,1.408114991,-2.040395091,7
SD-MUD,SD-MUD_6,4,Prairie,Prairie,20,234.4168,1,1,1,0,1,0,4,0,1,0,1,0,8,1,8,1.408114991,-2.040395091,4
SD-MUD,SD-MUD_6,5,Prairie,Prairie,15,234.4168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408114991,-2.040395091,0
SD-MUD,SD-MUD_6,6,Prairie,Prairie,11,234.4168,1,1,1,0,1,0,11,0,1,0,5,0,299,1,299,1.408114991,-2.040395091,11
SD-MUD,SD-MUD_6,7,Prairie,Prairie,17,234.4168,1,1,1,1,1,4,11,0,1,0,5,0,483,1,483,1.408114991,-2.040395091,11
SD-MUD,SD-MUD_6,8,Prairie,Prairie,16,234.4168,1,1,1,1,1,7,14,0,1,0,8,0,360,1,360,1.408114991,-2.040395091,14
SD-MUD,SD-MUD_6,9,Prairie,Prairie,18,234.4168,1,1,1,0,1,0,13,0,1,0,9,0,939,1,939,1.408114991,-2.040395091,13
SD-PMG,SD-PMG_NA,1,Prairie,Prairie,18,184.0634,1,1,1,0,1,0,8,0,1,0,2,0,161,1,161,1.03682048,-3.234864757,8
SD-PMG,SD-PMG_NA,12,Prairie,Prairie,14,184.0634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03682048,-3.234864757,0
SD-PMG,SD-PMG_NA,1,Prairie,Prairie,15,184.0634,1,1,1,1,1,1,20,0,1,0,13,0,680,1,680,1.03682048,-3.234864757,20
SD-PMG,SD-PMG_NA,3,Prairie,Prairie,13,184.0634,1,1,1,0,1,0,14,0,1,0,3,0,118,1,118,1.03682048,-3.234864757,14
SD-PMG,SD-PMG_NA,5,Prairie,Prairie,11,184.0634,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03682048,-3.234864757,0
SD-PMG,SD-PMG_NA,6,Prairie,Prairie,13,184.0634,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1.03682048,-3.234864757,1
SD-PMG,SD-PMG_NA,8,Prairie,Prairie,15,184.0634,1,1,1,1,1,4,6,0,1,0,2,0,128,1,128,1.03682048,-3.234864757,6
SD-PMG,SD-PMG_NA,11,Prairie,Prairie,12,184.0634,1,1,1,1,1,1,2,0,1,0,1,0,30,1,30,1.03682048,-3.234864757,2
SD-PMG,SD-PMG_NA,3,Prairie,Prairie,18,184.0634,1,1,1,0,1,0,8,0,1,0,3,0,286,1,286,1.03682048,-3.234864757,8
SD-PMG,SD-PMG_NA,6,Prairie,Prairie,21,184.0634,1,1,1,1,1,1,10,0,1,0,5,0,366,1,366,1.03682048,-3.234864757,10
SD-PMG,SD-PMG_NA,7,Prairie,Prairie,19,184.0634,1,1,1,0,1,0,3,0,1,0,1,0,55,1,55,1.03682048,-3.234864757,3
WA-BLK,WA-BLK_NA,11,Prairie,Prairie,30,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,12,Prairie,Prairie,13,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,1,Prairie,Prairie,10,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,5,Prairie,Prairie,22,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,6,Prairie,Prairie,16,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,9,Prairie,Prairie,17,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,10,Prairie,Prairie,9,1558.248,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,12,Prairie,Prairie,18,1558.248,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,4,Prairie,Prairie,9,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,6,Prairie,Prairie,33,1558.248,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WA-BLK,WA-BLK_NA,7,Prairie,Prairie,21,1558.248,1,1,1,1,1,1,2,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,2
WA-BLK,WA-BLK_NA,8,Prairie,Prairie,23,1558.248,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.008963181,-6.050192292,0
WNY-CB,WNY-CB_10,1,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,20,27,1,1,6,22,221,1539,1,1760,3.468974193,-0.127095118,27
WNY-CB,WNY-CB_10,10,Alvar,GL_alvar,11,1612.813,1,1,1,0,1,0,13,0,1,0,11,0,498,1,498,3.468974193,-0.127095118,13
WNY-CB,WNY-CB_10,11,Alvar,GL_alvar,11,1612.813,1,1,1,1,1,5,13,0,1,0,6,0,536,1,536,3.468974193,-0.127095118,13
WNY-CB,WNY-CB_10,12,Alvar,GL_alvar,9,1612.813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468974193,-0.127095118,0
WNY-CB,WNY-CB_10,2,Alvar,GL_alvar,14,1612.813,1,1,1,1,1,6,23,0,1,0,17,0,1886,1,1886,3.468974193,-0.127095118,23
WNY-CB,WNY-CB_10,3,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,12,29,1,1,1,20,15,1603,1,1618,3.468974193,-0.127095118,29
WNY-CB,WNY-CB_10,4,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,11,6,0,1,0,6,0,560,1,560,3.468974193,-0.127095118,6
WNY-CB,WNY-CB_10,5,Alvar,GL_alvar,8,1612.813,1,1,0,0,1,0,4,0,1,0,4,0,539,1,539,3.468974193,-0.127095118,4
WNY-CB,WNY-CB_10,6,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,6,25,0,1,0,17,0,2076,1,2076,3.468974193,-0.127095118,25
WNY-CB,WNY-CB_10,7,Alvar,GL_alvar,9,1612.813,1,1,1,1,1,4,24,1,1,2,19,0,1327,1,1327,3.468974193,-0.127095118,24
WNY-CB,WNY-CB_10,8,Alvar,GL_alvar,11,1612.813,1,1,1,0,1,0,4,0,1,0,1,0,50,1,50,3.468974193,-0.127095118,4
WNY-CB,WNY-CB_10,9,Alvar,GL_alvar,9,1612.813,1,1,1,1,1,8,16,0,1,0,13,0,662,1,662,3.468974193,-0.127095118,16
WNY-CB,WNY-CB_16,1,Alvar,GL_alvar,10,1612.813,1,1,1,0,1,0,8,0,1,0,3,0,341,1,341,3.468974193,-0.127095118,8
WNY-CB,WNY-CB_16,10,Alvar,GL_alvar,11,1612.813,1,1,1,1,1,2,13,0,1,0,9,0,780,1,780,3.468974193,-0.127095118,13
WNY-CB,WNY-CB_16,11,Alvar,GL_alvar,9,1612.813,1,1,1,1,1,9,12,0,1,0,7,0,572,1,572,3.468974193,-0.127095118,12
WNY-CB,WNY-CB_16,12,Alvar,GL_alvar,12,1612.813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468974193,-0.127095118,0
WNY-CB,WNY-CB_16,3,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,20,13,0,1,0,9,0,456,1,456,3.468974193,-0.127095118,13
WNY-CB,WNY-CB_16,4,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,5,10,0,1,0,4,0,334,1,334,3.468974193,-0.127095118,10
WNY-CB,WNY-CB_16,5,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,23,22,0,1,0,13,0,549,1,549,3.468974193,-0.127095118,22
WNY-CB,WNY-CB_16,6,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,16,21,1,1,4,11,49,1398,1,1447,3.468974193,-0.127095118,21
WNY-CB,WNY-CB_16,7,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,12,19,0,1,0,15,0,1658,1,1658,3.468974193,-0.127095118,19
WNY-CB,WNY-CB_16,8,Alvar,GL_alvar,11,1612.813,1,1,1,1,1,26,21,1,1,3,13,0,1410,1,1410,3.468974193,-0.127095118,21
WNY-CB,WNY-CB_16,9,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,10,5,0,1,0,2,0,361,1,361,3.468974193,-0.127095118,5
WNY-CB,WNY-CB_18,1,Alvar,GL_alvar,9,1612.813,1,1,1,1,1,8,32,1,1,1,24,21,1665,1,1686,3.468974193,-0.127095118,32
WNY-CB,WNY-CB_18,10,Alvar,GL_alvar,9,1612.813,1,1,1,1,1,3,29,0,1,0,20,0,2348,1,2348,3.468974193,-0.127095118,29
WNY-CB,WNY-CB_18,11,Alvar,GL_alvar,10,1612.813,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.468974193,-0.127095118,0
WNY-CB,WNY-CB_18,12,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,1,4,0,1,0,2,0,152,1,152,3.468974193,-0.127095118,4
WNY-CB,WNY-CB_18,2,Alvar,GL_alvar,9,1612.813,1,1,1,0,1,0,20,0,1,0,16,0,1948,1,1948,3.468974193,-0.127095118,20
WNY-CB,WNY-CB_18,3,Alvar,GL_alvar,14,1612.813,1,1,1,0,1,0,7,0,1,0,0,0,0,1,0,3.468974193,-0.127095118,7
WNY-CB,WNY-CB_18,4,Alvar,GL_alvar,12,1612.813,1,1,1,1,1,20,30,1,1,2,22,32,2161,1,2193,3.468974193,-0.127095118,30
WNY-CB,WNY-CB_18,6,Alvar,GL_alvar,12,1612.813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468974193,-0.127095118,0
WNY-CB,WNY-CB_18,8,Alvar,GL_alvar,13,1612.813,1,1,1,0,1,0,7,0,1,0,6,0,722,1,722,3.468974193,-0.127095118,7
WNY-CB,WNY-CB_18,9,Alvar,GL_alvar,11,1612.813,1,1,1,1,1,1,28,1,1,2,28,0,4537,1,4537,3.468974193,-0.127095118,28
WNY-CB,WNY-CB_2,1,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,1,26,0,1,0,18,0,1809,1,1809,3.468974193,-0.127095118,26
WNY-CB,WNY-CB_2,10,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,5,18,0,1,0,12,0,893,1,893,3.468974193,-0.127095118,18
WNY-CB,WNY-CB_2,11,Alvar,GL_alvar,9,1612.813,1,1,1,0,1,0,14,0,1,0,11,0,1028,1,1028,3.468974193,-0.127095118,14
WNY-CB,WNY-CB_2,12,Alvar,GL_alvar,13,1612.813,1,1,1,0,1,0,7,0,1,0,1,0,25,1,25,3.468974193,-0.127095118,7
WNY-CB,WNY-CB_2,2,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,12,21,1,1,2,17,24,1335,1,1359,3.468974193,-0.127095118,21
WNY-CB,WNY-CB_2,3,Alvar,GL_alvar,8,1612.813,1,1,1,0,1,0,14,0,1,0,6,0,547,1,547,3.468974193,-0.127095118,14
WNY-CB,WNY-CB_2,4,Alvar,GL_alvar,8,1612.813,1,1,1,0,1,0,6,0,1,0,3,0,164,1,164,3.468974193,-0.127095118,6
WNY-CB,WNY-CB_2,5,Alvar,GL_alvar,8,1612.813,1,1,1,0,1,0,3,0,1,0,2,0,85,1,85,3.468974193,-0.127095118,3
WNY-CB,WNY-CB_2,6,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,3,22,1,1,1,13,21,887,1,908,3.468974193,-0.127095118,22
WNY-CB,WNY-CB_2,7,Alvar,GL_alvar,8,1612.813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468974193,-0.127095118,0
WNY-CB,WNY-CB_2,8,Alvar,GL_alvar,8,1612.813,1,1,1,0,1,0,22,0,1,0,18,0,1496,1,1496,3.468974193,-0.127095118,22
WNY-CB,WNY-CB_2,9,Alvar,GL_alvar,8,1612.813,1,1,1,0,1,0,13,0,1,0,10,0,925,1,925,3.468974193,-0.127095118,13
WNY-CB,WNY-CB_23,1,Alvar,GL_alvar,19,1612.813,1,1,1,1,1,4,18,1,1,1,12,11,1051,1,1062,3.468974193,-0.127095118,18
WNY-CB,WNY-CB_23,10,Alvar,GL_alvar,17,1612.813,1,1,1,1,1,11,29,1,1,1,23,0,1692,1,1692,3.468974193,-0.127095118,29
WNY-CB,WNY-CB_23,11,Alvar,GL_alvar,12,1612.813,1,1,0,1,0,14,0,0,0,0,0,0,0,0,0,3.468974193,-0.127095118,0
WNY-CB,WNY-CB_23,12,Alvar,GL_alvar,12,1612.813,1,1,1,1,1,4,7,0,1,0,5,0,145,1,145,3.468974193,-0.127095118,7
WNY-CB,WNY-CB_23,2,Alvar,GL_alvar,11,1612.813,1,1,1,1,1,2,23,0,1,0,16,0,1138,1,1138,3.468974193,-0.127095118,23
WNY-CB,WNY-CB_23,3,Alvar,GL_alvar,11,1612.813,1,1,1,0,1,0,4,0,1,0,3,0,161,1,161,3.468974193,-0.127095118,4
WNY-CB,WNY-CB_23,7,Alvar,GL_alvar,11,1612.813,1,1,1,1,1,11,19,1,1,1,14,0,1299,1,1299,3.468974193,-0.127095118,19
WNY-CB,WNY-CB_23,8,Alvar,GL_alvar,10,1612.813,1,1,1,0,1,0,17,0,1,0,12,0,873,1,873,3.468974193,-0.127095118,17
WNY-CB,WNY-CB_23,9,Alvar,GL_alvar,15,1612.813,1,1,1,0,1,0,18,0,1,0,13,0,976,1,976,3.468974193,-0.127095118,18
WNY-CB,WNY-CB_28,1,Alvar,GL_alvar,8,1612.813,1,1,1,0,1,0,6,0,1,0,2,0,86,1,86,3.468974193,-0.127095118,6
WNY-CB,WNY-CB_28,12,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,3,21,0,1,0,5,0,347,1,347,3.468974193,-0.127095118,21
WNY-CB,WNY-CB_28,2,Alvar,GL_alvar,9,1612.813,1,1,1,0,1,0,19,0,1,0,12,0,1071,1,1071,3.468974193,-0.127095118,19
WNY-CB,WNY-CB_28,3,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,3,44,0,1,0,29,0,2027,1,2027,3.468974193,-0.127095118,44
WNY-CB,WNY-CB_28,4,Alvar,GL_alvar,11,1612.813,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.468974193,-0.127095118,1
WNY-CB,WNY-CB_28,5,Alvar,GL_alvar,10,1612.813,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,3.468974193,-0.127095118,2
WNY-CB,WNY-CB_28,7,Alvar,GL_alvar,11,1612.813,1,1,1,0,1,0,23,0,1,0,14,0,1012,1,1012,3.468974193,-0.127095118,23
WNY-CB,WNY-CB_28,8,Alvar,GL_alvar,10,1612.813,1,1,1,0,1,0,6,0,1,0,5,0,249,1,249,3.468974193,-0.127095118,6
WNY-CB,WNY-CB_28,9,Alvar,GL_alvar,12,1612.813,1,1,1,0,1,0,3,0,1,0,3,0,172,1,172,3.468974193,-0.127095118,3
WNY-CB,WNY-CB_35,1,Alvar,GL_alvar,11,1612.813,1,1,1,1,1,2,4,0,1,0,0,0,0,1,0,3.468974193,-0.127095118,4
WNY-CB,WNY-CB_35,10,Alvar,GL_alvar,9,1612.813,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.468974193,-0.127095118,1
WNY-CB,WNY-CB_35,11,Alvar,GL_alvar,9,1612.813,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.468974193,-0.127095118,1
WNY-CB,WNY-CB_35,12,Alvar,GL_alvar,8,1612.813,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468974193,-0.127095118,0
WNY-CB,WNY-CB_35,2,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,4,19,0,1,0,10,0,663,1,663,3.468974193,-0.127095118,19
WNY-CB,WNY-CB_35,3,Alvar,GL_alvar,11,1612.813,1,1,1,1,1,21,12,0,1,0,3,0,330,1,330,3.468974193,-0.127095118,12
WNY-CB,WNY-CB_35,4,Alvar,GL_alvar,9,1612.813,1,1,1,0,1,0,3,0,1,0,1,0,22,1,22,3.468974193,-0.127095118,3
WNY-CB,WNY-CB_35,5,Alvar,GL_alvar,8,1612.813,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.468974193,-0.127095118,1
WNY-CB,WNY-CB_35,6,Alvar,GL_alvar,9,1612.813,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,3.468974193,-0.127095118,1
WNY-CB,WNY-CB_35,7,Alvar,GL_alvar,18,1612.813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468974193,-0.127095118,0
WNY-CB,WNY-CB_35,8,Alvar,GL_alvar,9,1612.813,1,1,1,0,1,0,4,0,1,0,3,0,422,1,422,3.468974193,-0.127095118,4
WNY-CB,WNY-CB_35,9,Alvar,GL_alvar,8,1612.813,1,1,1,0,1,0,3,0,1,0,3,0,314,1,314,3.468974193,-0.127095118,3
WNY-CB,WNY-CB_39,1,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,18,22,0,1,0,14,0,822,1,822,3.468974193,-0.127095118,22
WNY-CB,WNY-CB_39,10,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,9,17,0,1,0,14,0,817,1,817,3.468974193,-0.127095118,17
WNY-CB,WNY-CB_39,3,Alvar,GL_alvar,9,1612.813,1,1,1,1,1,19,18,1,1,1,8,0,330,1,330,3.468974193,-0.127095118,18
WNY-CB,WNY-CB_39,4,Alvar,GL_alvar,12,1612.813,1,1,1,0,1,0,5,0,1,0,4,0,22,1,22,3.468974193,-0.127095118,5
WNY-CB,WNY-CB_39,5,Alvar,GL_alvar,11,1612.813,1,1,1,1,1,17,10,0,1,0,4,0,279,1,279,3.468974193,-0.127095118,10
WNY-CB,WNY-CB_39,6,Alvar,GL_alvar,9,1612.813,1,1,1,0,1,0,14,0,1,0,8,0,510,1,510,3.468974193,-0.127095118,14
WNY-CB,WNY-CB_39,9,Alvar,GL_alvar,10,1612.813,1,1,1,1,1,19,23,0,1,0,18,0,875,1,875,3.468974193,-0.127095118,23
WNY-CB,WNY-CB_5,1,Alvar,GL_alvar,8,1612.813,1,1,1,0,1,0,4,0,1,0,1,0,28,1,28,3.468974193,-0.127095118,4
WNY-CB,WNY-CB_5,10,Alvar,GL_alvar,8,1612.813,1,1,1,1,1,21,26,1,1,1,19,0,1264,1,1264,3.468974193,-0.127095118,26
